customer_id,gender,region,branch,marital_status,employment_status,account_type,account_open_date,last_transaction_date,months_active,account_balance_ksh,monthly_income_ksh,credit_score,num_transactions_30d,num_products_held,loan_type,loan_amount_ksh,loan_outstanding_ksh,monthly_repayment_ksh,churn_label,days_since_last_txn,account_age_months,loan_to_income_ratio,repayment_burden,balance_to_income_ratio,has_loan
CUS02960,Female,Nakuru,Industrial Area,Married,Employed,Savings,2023-01-07,2024-07-19,42,246814.88,80967.87,624.0,20,3,Business,438940.99,149407.09,9761.1,1,166,23.817345597897503,22.14316716001051,0.12055522764770768,3.048306445507335,1
CUS02961,Female,Eldoret,Airport Road,Single,Employed,Joint,2023-11-17,2023-11-17,15,32581.79,93524.53,653.0,23,4,Auto,467652.42,410011.1,8499.24,0,411,13.501971090670171,52.607943605811215,0.09087712068694705,0.3483769445299538,1
CUS02962,Female,Eldoret,Westlands,Single,Employed,Business,2023-10-16,2023-10-16,1,63546.34,88115.04,582.0,17,3,Education,32083.66,3578.18,89.23,0,443,14.553219448094612,0.4872966067994749,0.001012653458478825,0.7211747279465571,1
CUS02963,Male,Eldoret,Industrial Area,Single,Business Owner,Business,2023-08-13,2023-08-13,37,61333.0,47748.34,617.0,17,1,No Loan,257342.63,67776.42,1292.9,0,507,16.655716162943495,17.033409747857203,0.027077381119427403,1.2845053880407151,1
CUS02964,Male,Nairobi,Town Centre,Single,Unemployed,Fixed Deposit,2021-07-21,2021-07-21,41,576133.14,93524.19,643.0,23,3,No Loan,267218.33,173465.8,7088.8,0,1260,41.39290407358738,22.257232059427615,0.07579643298701652,6.160258003838365,1
CUS02965,Male,Nyeri,Town Centre,Married,Employed,Current,2023-08-20,2023-08-20,23,291251.95,5780.52,526.0,15,4,Auto,203097.36,169655.68,3914.77,0,500,16.4257555847569,352.1946399285877,0.6772349200417955,50.38507781306872,1
CUS02966,Male,Thika,Westlands,Widowed,Employed,Current,2022-10-18,2022-10-18,46,181181.99,157204.2,591.0,23,4,Auto,0.0,0.0,0.0,0,806,26.47831800262812,0.0,0.0,1.1525263956052063,0
CUS02967,Female,Nairobi,Town Centre,Single,Employed,Savings,2022-02-21,2024-04-29,11,194773.71,120338.56,551.0,18,4,No Loan,212291.46,146077.57,5616.88,0,247,34.32982917214192,14.566659597721628,0.04667564577804488,1.6185477871764462,1
CUS02968,Female,Nakuru,Market Branch,Single,Employed,Fixed Deposit,2023-01-30,2023-01-30,38,123855.39,22507.37,548.0,12,5,Auto,269277.68,161954.58,3721.91,0,702,23.061760840998684,86.34749239915637,0.1653640563068897,5.502881500592917,1
CUS02969,Female,Mombasa,Airport Road,Single,Employed,Business,2022-10-03,2023-09-29,16,440876.33,116892.62,451.0,24,4,Personal,798565.84,126242.15,2445.23,0,460,26.971090670170828,12.95980704342156,0.020918600335932243,3.771635283733054,1
CUS02970,Male,Nakuru,Airport Road,Widowed,Business Owner,Savings,2023-04-28,2023-04-28,30,102853.88,1017.86,727.0,18,5,No Loan,88433.84,58328.77,2128.44,0,614,20.17082785808147,687.6635686636669,2.091093077633466,101.049142318197,1
CUS02971,Female,Nyeri,Airport Road,Divorced,Self-Employed,Current,2021-04-04,2021-05-10,29,71830.67,54046.36,565.0,25,2,Education,482628.49,401794.55,7980.83,0,1332,44.940867279894874,89.21108840632375,0.14766637383165118,1.3290565729125883,1
CUS02972,Female,Eldoret,Industrial Area,Divorced,Employed,Savings,2024-02-27,2024-02-27,41,26696.01,5388.44,713.0,18,1,Auto,352199.52,349805.79,7855.13,0,309,10.151116951379763,779.013866722094,1.457774420797114,4.954311451923005,1
CUS02973,Female,Thika,CBD Branch,Widowed,Employed,Business,2022-03-30,2024-08-10,3,231411.11,121212.78,705.0,22,2,Personal,181973.26,23051.66,802.18,0,144,33.11432325886991,2.2821019367759736,0.006617949031447014,1.9091312813714856,1
CUS02974,Male,Kisumu,CBD Branch,Single,Retired,Fixed Deposit,2021-10-26,2022-09-23,40,198889.39,112805.71,517.0,24,2,Auto,0.0,0.0,0.0,0,831,38.206307490144546,0.0,0.0,1.7631145621972506,0
CUS02975,Female,Mombasa,Town Centre,Single,Employed,Joint,2021-02-03,2023-10-21,17,72762.73,134404.29,532.0,27,5,Education,400575.99,189510.34,5200.19,0,438,46.9119579500657,16.920025990241825,0.03869065488906641,0.5413720797156102,1
CUS02976,Male,Nakuru,CBD Branch,Single,Employed,Savings,2022-06-19,2023-12-30,26,3827.43,359.34,824.0,26,5,Business,324432.66,35301.23,818.75,0,368,30.453350854139288,1178.8689263650026,2.278482773974509,10.651277341793287,1
CUS02977,Male,Mombasa,Industrial Area,Married,Employed,Current,2024-02-08,2024-02-08,9,273950.15,54046.36,760.0,16,1,No Loan,0.0,0.0,0.0,0,328,10.775295663600525,0.0,0.0,5.068799267887791,0
CUS02978,Male,Kisumu,Westlands,Single,Business Owner,Fixed Deposit,2024-04-11,2024-04-11,17,1722.55,97617.99,617.0,28,1,Personal,810477.76,170349.92,5050.31,0,265,8.705650459921156,20.94080240742511,0.051735443436194496,0.017645825323795335,1
CUS02979,Female,Eldoret,Town Centre,Single,Retired,Savings,2024-04-01,2024-04-01,37,182457.31,13511.48,640.0,14,1,Mortgage,1799863.0,793217.92,15050.74,0,275,9.034165571616294,704.4835236406375,1.1139223830401999,13.503873002809463,1
CUS02980,Female,Nakuru,CBD Branch,Single,Retired,Current,2023-05-06,2023-05-06,31,527274.77,83937.95,569.0,15,4,Mortgage,496249.03,166357.75,6362.69,0,606,19.90801576872536,23.782961104006,0.07580230396382089,6.28172084259861,1
CUS02981,Male,Mombasa,CBD Branch,Married,Employed,Current,2022-08-28,2022-08-28,31,86347.65,7028.73,654.0,19,4,Personal,1037485.72,440980.26,32052.17,0,857,28.153745072273324,752.8761412090093,4.560165207654868,12.284957595468883,1
CUS02982,Male,Mombasa,Town Centre,Single,Employed,Fixed Deposit,2021-11-09,2022-11-23,11,40176.7,16005.53,617.0,15,1,Mortgage,0.0,0.0,0.0,1,770,37.746386333771355,0.0,0.0,2.5101761703611185,0
CUS02983,Female,Nyeri,Town Centre,Married,Unemployed,Current,2022-02-06,2022-02-06,38,183051.41,51670.07,457.0,18,5,Mortgage,377762.09,159902.38,3098.81,0,1060,34.82260183968462,37.136171094794335,0.05997301726125008,3.5426971552390003,1
CUS02984,Female,Nairobi,Market Branch,Married,Self-Employed,Current,2022-11-07,2023-04-11,22,254845.44,84804.84,514.0,19,2,Mortgage,120811.34,72179.78,2438.93,0,631,25.821287779237842,10.213536868886258,0.028759325529061783,3.0050813137552055,1
CUS02985,Male,Eldoret,Main Branch,Married,Unemployed,Business,2022-04-17,2022-04-17,46,118590.95,12613.67,621.0,22,1,Education,0.0,0.0,0.0,0,990,32.52299605781866,0.0,0.0,9.40177997363178,0
CUS02986,Female,Thika,Town Centre,Single,Employed,Joint,2023-02-17,2023-02-17,3,511847.59,16387.3,529.0,33,1,No Loan,0.0,0.0,0.0,0,684,22.470433639947437,0.0,0.0,31.234406522123844,0
CUS02987,Male,Nakuru,Airport Road,Widowed,Employed,Fixed Deposit,2024-03-12,2024-09-01,28,7957.71,18297.36,614.0,21,2,No Loan,686840.14,596442.85,37796.14,0,122,9.69119579500657,391.16649615026427,2.065660838503478,0.4349102821390627,1
CUS02988,Male,Eldoret,CBD Branch,Single,Business Owner,Business,2022-05-19,2024-09-28,32,105417.7,21818.31,534.0,18,3,No Loan,265745.96,80165.02,2478.8,0,95,31.471747700394218,44.09050196830094,0.11361099920204636,4.831616197588172,1
CUS02989,Female,Thika,CBD Branch,Single,Employed,Joint,2023-10-20,2023-12-08,4,190118.89,20551.94,557.0,16,1,No Loan,554494.14,308902.86,19161.05,0,390,14.421813403416557,180.36420503368538,0.9323231772766951,9.250654196148881,1
CUS02990,Male,Nairobi,Westlands,Widowed,Employed,Savings,2024-02-02,2024-02-02,40,297773.02,40221.86,688.0,27,1,Mortgage,336397.11,230035.34,5652.02,0,334,10.972404730617608,68.62994600448611,0.1405210997204008,7.403263300105962,1
CUS02991,Male,Thika,Airport Road,Widowed,Employed,Business,2024-09-02,2024-10-20,38,29631.53,84856.7,639.0,23,4,Business,0.0,0.0,0.0,0,73,3.9750328515111693,0.0,0.0,0.34919493687593317,0
CUS02992,Male,Kisumu,Market Branch,Single,Self-Employed,Joint,2024-11-03,2024-11-03,11,241418.3,46104.8,619.0,19,2,No Loan,0.0,0.0,0.0,0,59,1.938239159001314,0.0,0.0,5.236294268709548,0
CUS02993,Male,Thika,Industrial Area,Widowed,Unemployed,Current,2022-11-23,2022-11-23,1,120681.24,119679.42,690.0,22,1,No Loan,241113.83,163470.29,3688.92,0,770,25.29566360052562,16.39081706779662,0.030823344565005413,1.008370862759863,1
CUS02994,Female,Nyeri,Industrial Area,Single,Employed,Fixed Deposit,2022-06-12,2024-04-01,47,75764.73,54046.36,617.0,25,1,Education,215234.28,26995.02,762.94,0,275,30.683311432325887,5.9937475900319654,0.014116399328280389,1.4018470439082298,1
CUS02995,Female,Eldoret,Main Branch,Widowed,Employed,Business,2023-09-28,2023-09-28,16,21185.3,10822.24,735.0,25,3,Personal,0.0,0.0,0.0,0,461,15.14454664914586,0.0,0.0,1.9575707062493533,0
CUS02996,Male,Nairobi,Westlands,Single,Employed,Savings,2024-08-07,2024-08-07,34,300701.06,4005.98,583.0,19,2,Auto,61659.58,35722.54,2117.91,0,147,4.829172141918528,107.00764357285857,0.5286871127664142,75.06304574660882,1
CUS02997,Female,Kisumu,Westlands,Married,Employed,Business,2023-10-02,2023-10-02,45,25666.87,168260.43,585.0,21,1,No Loan,48606.0,5762.33,213.12,0,457,15.013140604467806,0.4109579418048557,0.0012666079600533531,0.15254251994958054,1
CUS02998,Female,Eldoret,Airport Road,Single,Unemployed,Current,2023-08-02,2023-08-02,32,55613.44,6655.84,515.0,23,3,No Loan,539423.94,300396.53,8750.28,0,518,17.017082785808146,541.5933015216713,1.3146770355056612,8.355585470804586,1
CUS02999,Male,Kisumu,Westlands,Single,Employed,Fixed Deposit,2021-12-11,2023-09-29,44,51383.17,12845.35,585.0,21,1,No Loan,395157.42,272195.9,6355.86,0,460,36.69513797634691,254.28274044693217,0.4947985068526743,4.000137793053518,1
CUS03000,Male,Nyeri,Market Branch,Single,Unemployed,Business,2022-12-23,2024-09-01,46,307673.64,1790.55,697.0,16,5,Personal,281235.01,220287.71,18265.97,1,122,24.31011826544021,1476.3354946804054,10.201318030772669,171.83191756722795,1
CUS03001,Female,Thika,Town Centre,Divorced,Unemployed,Business,2021-12-13,2021-12-13,33,167533.09,79181.28,723.0,19,3,No Loan,82698.52,16708.13,362.19,0,1115,36.629434954007884,2.532133352731858,0.004574187232133656,2.1158168951044996,1
CUS03002,Female,Nakuru,Main Branch,Single,Retired,Current,2021-10-14,2023-08-24,11,238947.16,69852.86,696.0,20,5,Education,0.0,0.0,0.0,0,496,38.60052562417871,0.0,0.0,3.4207212131328624,0
CUS03003,Female,Mombasa,Market Branch,Single,Self-Employed,Fixed Deposit,2024-01-25,2024-06-20,36,43245.92,346833.84,476.0,23,1,No Loan,0.0,0.0,0.0,0,195,11.235216819973719,0.0,0.0,0.12468771789972972,0
CUS03004,Female,Thika,Airport Road,Married,Employed,Current,2023-09-28,2023-09-28,13,147074.04,174381.55,706.0,18,3,Mortgage,1101918.76,470380.92,16514.15,0,461,15.14454664914586,32.36908399999885,0.0947012456306301,0.8434036742992594,1
CUS03005,Female,Kisumu,Westlands,Single,Employed,Current,2022-01-12,2022-05-13,20,127205.81,42325.03,472.0,22,2,Auto,0.0,0.0,0.0,0,964,35.64388961892247,0.0,0.0,3.005451147937757,0
CUS03006,Female,Mombasa,Westlands,Single,Employed,Joint,2024-01-16,2024-12-07,25,268311.94,37164.47,691.0,18,4,Auto,30890.99,19016.72,382.94,0,25,11.530880420499342,6.140290444071986,0.010303927380102555,7.21958203628358,1
CUS03007,Female,Nyeri,Town Centre,Single,Employed,Joint,2024-08-07,2024-08-21,6,354808.07,28175.03,590.0,17,1,No Loan,0.0,0.0,0.0,0,133,4.829172141918528,0.0,0.0,12.592997061582544,0
CUS03008,Male,Nakuru,CBD Branch,Divorced,Employed,Joint,2021-05-01,2021-09-25,37,1834.69,13228.37,676.0,20,3,Auto,0.0,0.0,0.0,0,1194,44.053876478318,0.0,0.0,0.13869358053940128,0
CUS03009,Male,Thika,Town Centre,Widowed,Business Owner,Joint,2023-12-10,2023-12-10,26,168137.85,11887.76,513.0,22,5,No Loan,0.0,0.0,0.0,0,388,12.746386333771353,0.0,0.0,14.143778979387202,0
CUS03010,Female,Thika,CBD Branch,Single,Employed,Business,2021-03-11,2021-12-19,4,7984.14,54046.36,713.0,32,3,No Loan,108999.16,45989.67,2839.69,0,1109,45.729303547963205,10.211160196542375,0.05254174379181133,0.14772761754908195,1
CUS03011,Female,Kisumu,Market Branch,Single,Unemployed,Business,2021-06-02,2024-07-19,45,119396.19,9693.43,502.0,23,2,No Loan,747509.8,335883.86,10578.9,0,166,43.00262812089356,415.80805968578716,1.0913474384196304,12.31722826698083,1
CUS03012,Female,Mombasa,Main Branch,Divorced,Self-Employed,Current,2024-09-30,2024-09-30,26,50874.25,22008.87,566.0,23,3,Education,522918.07,186973.33,5445.09,0,93,3.055190538764783,101.94435061863695,0.2474043419766667,2.3115339406339355,1
CUS03013,Female,Kisumu,CBD Branch,Widowed,Self-Employed,Fixed Deposit,2021-04-10,2022-09-22,18,54960.44,29299.78,540.0,18,5,Personal,473162.46,347809.22,10488.2,1,832,44.74375821287779,142.44853169545982,0.35796173213587273,1.8757970196363252,1
CUS03014,Male,Nairobi,Westlands,Single,Employed,Joint,2021-01-14,2021-07-19,13,65301.73,260732.03,479.0,25,1,No Loan,551268.91,233334.93,5554.97,0,1262,47.56898817345598,10.73906861385615,0.021305284203095416,0.25045534298183464,1
CUS03015,Male,Kisumu,CBD Branch,Single,Business Owner,Current,2023-04-25,2023-07-24,8,145648.65,69109.76,627.0,21,5,No Loan,135099.41,36699.05,1819.49,0,527,20.269382391590014,6.372306892687806,0.02632754042265521,2.107497551720625,1
CUS03016,Male,Kisumu,Westlands,Married,Employed,Fixed Deposit,2021-10-09,2024-06-05,47,60981.1,351177.45,764.0,23,5,Business,294073.34,127175.11,2373.13,0,210,38.76478318002628,4.345670030920266,0.006757637769737208,0.17364753915719816,1
CUS03017,Male,Thika,Airport Road,Single,Employed,Current,2024-07-15,2024-07-15,33,197907.02,37276.71,833.0,30,5,Auto,501542.5,435561.82,11317.8,0,170,5.5847568988173455,140.21467667076843,0.30361585021854126,5.309133236275412,1
CUS03018,Female,Eldoret,Market Branch,Married,Business Owner,Joint,2022-04-19,2024-04-25,43,77759.98,48944.05,627.0,16,4,Personal,506117.34,386889.68,6983.31,0,251,32.45729303547963,94.85680404461829,0.14267944724639664,1.5887524632718377,1
CUS03019,Female,Eldoret,CBD Branch,Single,Employed,Joint,2021-05-20,2021-05-20,16,10620.23,31393.49,709.0,31,1,Personal,784752.63,314824.52,25962.08,0,1322,43.42969776609724,120.34005266697012,0.8269892898177298,0.3382940221045828,1
CUS03020,Male,Nakuru,Main Branch,Single,Business Owner,Business,2024-12-19,2024-12-19,42,229704.85,16158.29,638.0,23,4,No Loan,169209.84,155017.88,3669.98,0,13,0.42706964520367935,115.12446923529656,0.22712675660605175,14.215913317560211,1
CUS03021,Male,Nakuru,Industrial Area,Widowed,Employed,Savings,2021-11-06,2021-11-06,39,50480.08,12360.77,659.0,20,3,No Loan,735569.22,123097.05,3871.22,0,1152,37.844940867279895,119.50425418481211,0.3131859908403764,4.0838944499412255,1
CUS03022,Male,Nyeri,Market Branch,Single,Retired,Savings,2021-01-19,2023-10-16,31,85047.74,232149.05,592.0,26,1,Business,290073.99,41996.45,1158.69,0,443,47.40473061760841,2.1708355041728575,0.004991146851559376,0.36634972230125434,1
CUS03023,Female,Nakuru,Market Branch,Widowed,Unemployed,Joint,2022-03-24,2024-05-03,40,173488.92,346267.84,635.0,36,1,Business,0.0,0.0,0.0,1,243,33.31143232588699,0.0,0.0,0.5010252179353416,0
CUS03024,Male,Mombasa,Westlands,Single,Unemployed,Current,2023-11-02,2024-06-14,23,60622.53,3675.93,662.0,21,3,Education,304145.16,62291.75,2719.77,0,201,13.994743758212877,203.35017260938048,0.7398862328716814,16.49175310737691,1
CUS03025,Male,Nakuru,Main Branch,Married,Employed,Business,2023-07-23,2023-07-23,16,8737.46,13034.07,573.0,23,3,Business,0.0,0.0,0.0,0,528,17.345597897503286,0.0,0.0,0.6703554607271558,0
CUS03026,Male,Nakuru,Westlands,Divorced,Employed,Fixed Deposit,2023-02-04,2023-02-04,10,70241.82,44065.74,613.0,21,5,Business,98800.2,68686.72,1501.53,0,697,22.897503285151117,18.70479515378614,0.034074771012582564,1.594023384152859,1
CUS03027,Male,Eldoret,Westlands,Single,Employed,Current,2021-05-04,2022-02-20,36,433566.94,16496.37,615.0,21,1,No Loan,561972.88,360088.7,9725.41,1,1046,43.95532194480946,261.94031777900227,0.5895484885462681,26.28256640703379,1
CUS03028,Male,Kisumu,Airport Road,Single,Unemployed,Current,2024-06-19,2024-06-19,31,153972.1,36189.49,686.0,20,2,Auto,429642.21,293379.02,12637.65,0,196,6.438896189224704,97.28095753767187,0.34920773959511453,4.254608174914872,1
CUS03029,Male,Thika,Westlands,Single,Self-Employed,Savings,2024-07-30,2024-07-30,44,166973.25,11057.91,534.0,21,5,No Loan,0.0,0.0,0.0,1,155,5.091984231274639,0.0,0.0,15.09989229429431,0
CUS03030,Male,Nakuru,Industrial Area,Divorced,Retired,Business,2024-09-27,2024-10-21,32,150065.9,48779.78,615.0,17,1,Personal,0.0,0.0,0.0,0,72,3.1537450722733245,0.0,0.0,3.076395588499989,0
CUS03031,Male,Nakuru,Industrial Area,Single,Business Owner,Joint,2024-06-16,2024-06-16,21,33282.68,25362.79,772.0,10,3,Business,0.0,0.0,0.0,1,199,6.5374507227332455,0.0,0.0,1.3122641475957495,0
CUS03032,Male,Kisumu,Town Centre,Single,Employed,Joint,2023-09-17,2023-09-17,16,81278.8,34697.45,617.0,22,3,Mortgage,85661.93,56543.14,4662.3,0,472,15.505913272010512,19.555260689186095,0.13437010500771673,2.342500673680631,1
CUS03033,Male,Eldoret,Industrial Area,Married,Employed,Joint,2024-09-12,2024-09-12,29,208509.1,7924.89,727.0,23,2,No Loan,103208.78,64200.38,1598.44,0,111,3.6465177398160313,97.21328119380836,0.20169869865701606,26.310661725273157,1
CUS03034,Male,Thika,Main Branch,Single,Employed,Current,2023-09-27,2024-11-02,45,16033.07,44707.21,621.0,18,1,Education,1918323.83,1821053.35,44337.48,0,60,15.177398160315374,488.79454119369115,0.9917299692823597,0.3586238103428955,1
CUS03035,Female,Eldoret,Market Branch,Widowed,Employed,Fixed Deposit,2021-02-02,2024-03-25,16,48828.94,327184.92,645.0,10,4,Business,631615.27,195251.83,4086.09,0,282,46.94480946123522,7.161155104581225,0.012488625698274847,0.14923957986816752,1
CUS03036,Male,Kisumu,Market Branch,Married,Business Owner,Current,2021-01-14,2024-01-23,15,48510.71,31898.99,700.0,16,5,Business,144165.7,22035.82,402.97,0,344,47.56898817345598,8.289599137778342,0.012632688370384141,1.5207600616822037,1
CUS03037,Female,Eldoret,Airport Road,Single,Employed,Joint,2023-12-26,2023-12-26,8,84850.08,167275.33,744.0,20,1,Business,0.0,0.0,0.0,0,372,12.220762155059132,0.0,0.0,0.5072480203745526,0
CUS03038,Female,Thika,Market Branch,Single,Self-Employed,Fixed Deposit,2024-02-04,2024-02-04,15,589594.82,148222.3,463.0,19,4,Business,0.0,0.0,0.0,0,332,10.90670170827858,0.0,0.0,3.9777740596387994,0
CUS03039,Male,Eldoret,Market Branch,Widowed,Employed,Savings,2023-04-23,2023-04-23,21,10483.33,243021.76,514.0,25,3,Education,0.0,0.0,0.0,0,619,20.33508541392904,0.0,0.0,0.04313741288022933,0
CUS03040,Female,Nairobi,Main Branch,Single,Employed,Savings,2021-01-25,2021-04-04,21,109689.99,124893.55,724.0,30,3,Auto,653410.37,401039.49,14237.35,0,1368,47.20762155059133,38.5326054067644,0.11399587889046311,0.8782678529035327,1
CUS03041,Female,Mombasa,Main Branch,Widowed,Employed,Fixed Deposit,2021-02-04,2024-04-29,7,29651.47,86209.96,597.0,23,4,No Loan,891066.35,136852.16,8952.04,0,247,46.87910643889619,19.049143741627994,0.10383997394268597,0.34394482957653616,1
CUS03042,Male,Kisumu,Industrial Area,Single,Unemployed,Business,2023-12-21,2023-12-21,19,529405.14,155360.71,566.0,28,4,Auto,118815.61,114543.04,2266.59,0,377,12.3850197109067,8.847259258792008,0.014589209845912781,3.4075870276339497,1
CUS03043,Male,Mombasa,Main Branch,Single,Employed,Savings,2022-07-17,2022-11-19,22,18037.88,6292.7,519.0,18,2,Education,0.0,0.0,0.0,0,774,29.5335085413929,0.0,0.0,2.8664770289382937,0
CUS03044,Male,Nyeri,Westlands,Single,Employed,Current,2024-01-03,2024-01-03,46,77526.81,49715.35,575.0,19,1,Business,20536.46,3302.54,103.12,0,364,11.957950065703022,0.7971477622102632,0.002074208468812952,1.5594139435808054,1
CUS03045,Female,Kisumu,Market Branch,Widowed,Employed,Joint,2022-08-11,2022-08-11,38,200845.78,362674.4,507.0,16,3,No Loan,35716.11,4989.51,203.96,0,874,28.71222076215506,0.16509056056892904,0.0005623777140046279,0.5537908934294783,1
CUS03046,Female,Nairobi,CBD Branch,Divorced,Self-Employed,Savings,2021-02-05,2022-07-15,13,182890.6,54046.36,787.0,26,5,No Loan,0.0,0.0,0.0,0,901,46.846254927726676,0.0,0.0,3.3839577725493446,0
CUS03047,Female,Thika,Westlands,Widowed,Employed,Fixed Deposit,2023-10-26,2023-10-26,26,82416.42,261772.38,618.0,23,3,Personal,12361.61,2317.11,43.84,0,433,14.224704336399475,0.10621945676621805,0.00016747374188216495,0.31484001482509344,1
CUS03048,Male,Kisumu,Market Branch,Married,Employed,Savings,2024-11-30,2024-11-30,44,63817.46,120997.37,615.0,19,1,No Loan,0.0,0.0,0.0,0,32,1.0512483574244416,0.0,0.0,0.5274284887349204,0
CUS03049,Male,Kisumu,Main Branch,Single,Retired,Fixed Deposit,2024-10-12,2024-10-12,22,76028.12,166279.82,667.0,20,4,No Loan,0.0,0.0,0.0,0,81,2.6609724047306176,0.0,0.0,0.45722998737910586,0
CUS03050,Female,Kisumu,Airport Road,Single,Employed,Fixed Deposit,2023-06-01,2024-11-27,7,46035.09,98078.29,696.0,17,2,Business,238970.97,79863.39,1908.58,0,35,19.053876478318003,9.77138447254739,0.019459760156911383,0.469370846494163,1
CUS03051,Female,Nairobi,Market Branch,Single,Employed,Business,2022-01-03,2023-01-28,35,34474.81,114336.82,695.0,27,3,Personal,0.0,0.0,0.0,0,704,35.939553219448094,0.0,0.0,0.30151975540337744,0
